match_date,home_team,away_team,home_goals,away_goals,tournament,city,country,neutral,goal_diff,total_goals,home_result,is_competitive,home_points,away_points,match_id,source,source_match_id,source_competition_id,source_competition_name,source_generated_at_utc
1904-05-01,Belgium,France,3,3,Évence Coppée Trophy,Brussels,Belgium,False,0.0,6.0,draw,True,1.0,1.0,1904-05-01::Belgium::France,historical_csv,,,,
1904-06-02,Hungary,Austria,3,0,Friendly,Budapest,Hungary,False,3.0,3.0,home,False,3.0,0.0,1904-06-02::Hungary::Austria,historical_csv,,,,
1904-10-09,Austria,Hungary,5,4,Friendly,Vienna,Austria,False,1.0,9.0,home,False,3.0,0.0,1904-10-09::Austria::Hungary,historical_csv,,,,
1905-02-12,France,Switzerland,1,0,Friendly,Paris,France,False,1.0,1.0,home,False,3.0,0.0,1905-02-12::France::Switzerland,historical_csv,,,,
1905-02-25,England,Northern Ireland,1,1,British Home Championship,Middlesbrough,England,False,0.0,2.0,draw,True,1.0,1.0,1905-02-25::England::Northern Ireland,historical_csv,,,,
1905-03-06,Wales,Scotland,3,1,British Home Championship,Wrexham,Wales,False,2.0,4.0,home,True,3.0,0.0,1905-03-06::Wales::Scotland,historical_csv,,,,
1905-03-18,Scotland,Northern Ireland,4,0,British Home Championship,Glasgow,Scotland,False,4.0,4.0,home,True,3.0,0.0,1905-03-18::Scotland::Northern Ireland,historical_csv,,,,
1905-03-27,England,Wales,3,1,British Home Championship,Liverpool,England,False,2.0,4.0,home,True,3.0,0.0,1905-03-27::England::Wales,historical_csv,,,,
1905-04-01,England,Scotland,1,0,British Home Championship,London,England,False,1.0,1.0,home,True,3.0,0.0,1905-04-01::England::Scotland,historical_csv,,,,
1905-04-08,Northern Ireland,Wales,2,2,British Home Championship,Belfast,Ireland,False,0.0,4.0,draw,True,1.0,1.0,1905-04-08::Northern Ireland::Wales,historical_csv,,,,
1905-04-09,Hungary,Austria,0,0,Friendly,Budapest,Hungary,False,0.0,0.0,draw,False,1.0,1.0,1905-04-09::Hungary::Austria,historical_csv,,,,
1905-04-17,Guernsey,Alderney,6,0,Muratti Vase,Guernsey,Guernsey,False,6.0,6.0,home,True,3.0,0.0,1905-04-17::Guernsey::Alderney,historical_csv,,,,
1905-04-27,Jersey,Guernsey,0,1,Muratti Vase,Jersey,Jersey,False,-1.0,1.0,away,True,0.0,3.0,1905-04-27::Jersey::Guernsey,historical_csv,,,,
1905-04-30,Belgium,Netherlands,1,4,Friendly,Antwerp,Belgium,False,-3.0,5.0,away,False,0.0,3.0,1905-04-30::Belgium::Netherlands,historical_csv,,,,
1905-05-07,Belgium,France,7,0,Friendly,Brussels,Belgium,False,7.0,7.0,home,False,3.0,0.0,1905-05-07::Belgium::France,historical_csv,,,,
1905-05-14,Netherlands,Belgium,4,0,Friendly,Rotterdam,Netherlands,False,4.0,4.0,home,False,3.0,0.0,1905-05-14::Netherlands::Belgium,historical_csv,,,,
1905-07-21,Guyana,Trinidad and Tobago,1,4,Friendly,Georgetown,British Guiana,False,-3.0,5.0,away,False,0.0,3.0,1905-07-21::Guyana::Trinidad and Tobago,historical_csv,,,,
1905-08-15,Argentina,Uruguay,0,0,Copa Lipton,Buenos Aires,Argentina,False,0.0,0.0,draw,True,1.0,1.0,1905-08-15::Argentina::Uruguay,historical_csv,,,,
1906-02-17,Northern Ireland,England,0,5,British Home Championship,Belfast,Ireland,False,-5.0,5.0,away,True,0.0,3.0,1906-02-17::Northern Ireland::England,historical_csv,,,,
1906-03-03,Scotland,Wales,0,2,British Home Championship,Edinburgh,Scotland,False,-2.0,2.0,away,True,0.0,3.0,1906-03-03::Scotland::Wales,historical_csv,,,,
1906-03-17,Northern Ireland,Scotland,0,1,British Home Championship,Dublin,Ireland,False,-1.0,1.0,away,True,0.0,3.0,1906-03-17::Northern Ireland::Scotland,historical_csv,,,,
1906-03-19,Wales,England,0,1,British Home Championship,Cardiff,Wales,False,-1.0,1.0,away,True,0.0,3.0,1906-03-19::Wales::England,historical_csv,,,,
1906-03-29,Jersey,Guernsey,1,2,Muratti Vase,Jersey,Jersey,False,-1.0,3.0,away,True,0.0,3.0,1906-03-29::Jersey::Guernsey,historical_csv,,,,
1906-04-01,Hungary,Czechoslovakia,1,1,Friendly,Budapest,Hungary,False,0.0,2.0,draw,False,1.0,1.0,1906-04-01::Hungary::Czechoslovakia,historical_csv,,,,
1906-04-02,Guernsey,Alderney,1,0,Muratti Vase,Guernsey,Guernsey,False,1.0,1.0,home,True,3.0,0.0,1906-04-02::Guernsey::Alderney,historical_csv,,,,
1906-04-02,Wales,Northern Ireland,4,4,British Home Championship,Wrexham,Wales,False,0.0,8.0,draw,True,1.0,1.0,1906-04-02::Wales::Northern Ireland,historical_csv,,,,
1906-04-07,Scotland,England,2,1,British Home Championship,Glasgow,Scotland,False,1.0,3.0,home,True,3.0,0.0,1906-04-07::Scotland::England,historical_csv,,,,
1906-04-22,France,Belgium,0,5,Friendly,Saint-Cloud,France,False,-5.0,5.0,away,False,0.0,3.0,1906-04-22::France::Belgium,historical_csv,,,,
1906-04-29,Belgium,Netherlands,5,0,Friendly,Antwerp,Belgium,False,5.0,5.0,home,False,3.0,0.0,1906-04-29::Belgium::Netherlands,historical_csv,,,,
1906-05-13,Netherlands,Belgium,2,3,Friendly,Rotterdam,Netherlands,False,-1.0,5.0,away,False,0.0,3.0,1906-05-13::Netherlands::Belgium,historical_csv,,,,
1906-07-09,Argentina,South Africa,0,1,Friendly,Buenos Aires,Argentina,False,-1.0,1.0,away,False,0.0,3.0,1906-07-09::Argentina::South Africa,historical_csv,,,,
1906-08-15,Uruguay,Argentina,0,2,Copa Lipton,Montevideo,Uruguay,False,-2.0,2.0,away,True,0.0,3.0,1906-08-15::Uruguay::Argentina,historical_csv,,,,
1906-10-07,Czechoslovakia,Hungary,4,4,Friendly,Prague,Bohemia,False,0.0,8.0,draw,False,1.0,1.0,1906-10-07::Czechoslovakia::Hungary,historical_csv,,,,
1906-10-21,Argentina,Uruguay,2,1,Copa Newton,Buenos Aires,Argentina,False,1.0,3.0,home,True,3.0,0.0,1906-10-21::Argentina::Uruguay,historical_csv,,,,
1906-11-04,Hungary,Austria,3,1,Friendly,Budapest,Hungary,False,2.0,4.0,home,False,3.0,0.0,1906-11-04::Hungary::Austria,historical_csv,,,,
1907-02-16,England,Northern Ireland,1,0,British Home Championship,Liverpool,England,False,1.0,1.0,home,True,3.0,0.0,1907-02-16::England::Northern Ireland,historical_csv,,,,
1907-02-23,Northern Ireland,Wales,2,3,British Home Championship,Belfast,Ireland,False,-1.0,5.0,away,True,0.0,3.0,1907-02-23::Northern Ireland::Wales,historical_csv,,,,
1907-03-04,Wales,Scotland,1,0,British Home Championship,Wrexham,Wales,False,1.0,1.0,home,True,3.0,0.0,1907-03-04::Wales::Scotland,historical_csv,,,,
1907-03-16,Scotland,Northern Ireland,3,0,British Home Championship,Glasgow,Scotland,False,3.0,3.0,home,True,3.0,0.0,1907-03-16::Scotland::Northern Ireland,historical_csv,,,,
1907-03-18,England,Wales,1,1,British Home Championship,London,England,False,0.0,2.0,draw,True,1.0,1.0,1907-03-18::England::Wales,historical_csv,,,,
1907-03-21,Alderney,Jersey,1,2,Muratti Vase,Guernsey,Guernsey,True,-1.0,3.0,away,True,0.0,3.0,1907-03-21::Alderney::Jersey,historical_csv,,,,
1907-04-04,Jersey,Guernsey,2,3,Muratti Vase,Jersey,Jersey,False,-1.0,5.0,away,True,0.0,3.0,1907-04-04::Jersey::Guernsey,historical_csv,,,,
1907-04-06,England,Scotland,1,1,British Home Championship,Newcastle,England,False,0.0,2.0,draw,True,1.0,1.0,1907-04-06::England::Scotland,historical_csv,,,,
1907-04-07,Hungary,Czechoslovakia,5,2,Friendly,Budapest,Hungary,False,3.0,7.0,home,False,3.0,0.0,1907-04-07::Hungary::Czechoslovakia,historical_csv,,,,
1907-04-14,Belgium,Netherlands,1,3,Friendly,Antwerp,Belgium,False,-2.0,4.0,away,False,0.0,3.0,1907-04-14::Belgium::Netherlands,historical_csv,,,,
1907-04-21,Belgium,France,1,2,Friendly,Brussels,Belgium,False,-1.0,3.0,away,False,0.0,3.0,1907-04-21::Belgium::France,historical_csv,,,,
1907-05-05,Austria,Hungary,3,1,Friendly,Vienna,Austria,False,2.0,4.0,home,False,3.0,0.0,1907-05-05::Austria::Hungary,historical_csv,,,,
1907-05-09,Netherlands,Belgium,1,2,Friendly,Haarlem,Netherlands,False,-1.0,3.0,away,False,0.0,3.0,1907-05-09::Netherlands::Belgium,historical_csv,,,,
1907-10-06,Czechoslovakia,Hungary,5,3,Friendly,Prague,Bohemia,False,2.0,8.0,home,False,3.0,0.0,1907-10-06::Czechoslovakia::Hungary,historical_csv,,,,
1907-11-03,Hungary,Austria,4,1,Friendly,Budapest,Hungary,False,3.0,5.0,home,False,3.0,0.0,1907-11-03::Hungary::Austria,historical_csv,,,,
1908-02-15,Northern Ireland,England,1,3,British Home Championship,Belfast,Ireland,False,-2.0,4.0,away,True,0.0,3.0,1908-02-15::Northern Ireland::England,historical_csv,,,,
1908-03-07,Scotland,Wales,2,1,British Home Championship,Dundee,Scotland,False,1.0,3.0,home,True,3.0,0.0,1908-03-07::Scotland::Wales,historical_csv,,,,
1908-03-08,Switzerland,France,1,2,Friendly,Geneva,Switzerland,False,-1.0,3.0,away,False,0.0,3.0,1908-03-08::Switzerland::France,historical_csv,,,,
1908-03-14,Northern Ireland,Scotland,0,5,British Home Championship,Dublin,Ireland,False,-5.0,5.0,away,True,0.0,3.0,1908-03-14::Northern Ireland::Scotland,historical_csv,,,,
1908-03-16,Wales,England,1,7,British Home Championship,Wrexham,Wales,False,-6.0,8.0,away,True,0.0,3.0,1908-03-16::Wales::England,historical_csv,,,,
1908-03-29,Belgium,Netherlands,1,4,Friendly,Antwerp,Belgium,False,-3.0,5.0,away,False,0.0,3.0,1908-03-29::Belgium::Netherlands,historical_csv,,,,
1908-04-02,Guernsey,Alderney,3,0,Muratti Vase,Jersey,Jersey,True,3.0,3.0,home,True,3.0,0.0,1908-04-02::Guernsey::Alderney,historical_csv,,,,
1908-04-04,Scotland,England,1,1,British Home Championship,Glasgow,Scotland,False,0.0,2.0,draw,True,1.0,1.0,1908-04-04::Scotland::England,historical_csv,,,,
1908-04-05,Hungary,Czechoslovakia,5,2,Friendly,Budapest,Hungary,False,3.0,7.0,home,False,3.0,0.0,1908-04-05::Hungary::Czechoslovakia,historical_csv,,,,
1908-04-05,Switzerland,Germany,5,3,Friendly,Basel,Switzerland,False,2.0,8.0,home,False,3.0,0.0,1908-04-05::Switzerland::Germany,historical_csv,,,,
1908-04-09,Guernsey,Jersey,0,4,Muratti Vase,Guernsey,Guernsey,False,-4.0,4.0,away,True,0.0,3.0,1908-04-09::Guernsey::Jersey,historical_csv,,,,
1908-04-11,Wales,Northern Ireland,0,1,British Home Championship,Aberdare,Wales,False,-1.0,1.0,away,True,0.0,3.0,1908-04-11::Wales::Northern Ireland,historical_csv,,,,
1908-04-12,France,Belgium,1,2,Friendly,Colombes,France,False,-1.0,3.0,away,False,0.0,3.0,1908-04-12::France::Belgium,historical_csv,,,,
1908-04-26,Netherlands,Belgium,3,1,Friendly,Rotterdam,Netherlands,False,2.0,4.0,home,False,3.0,0.0,1908-04-26::Netherlands::Belgium,historical_csv,,,,
1908-05-03,Austria,Hungary,4,0,Friendly,Vienna,Austria,False,4.0,4.0,home,False,3.0,0.0,1908-05-03::Austria::Hungary,historical_csv,,,,
1908-05-10,Netherlands,France,4,1,Friendly,Rotterdam,Netherlands,False,3.0,5.0,home,False,3.0,0.0,1908-05-10::Netherlands::France,historical_csv,,,,
1908-06-06,Austria,England,1,6,Friendly,Vienna,Austria,False,-5.0,7.0,away,False,0.0,3.0,1908-06-06::Austria::England,historical_csv,,,,
1908-06-07,Austria,Germany,3,2,Friendly,Vienna,Austria,False,1.0,5.0,home,False,3.0,0.0,1908-06-07::Austria::Germany,historical_csv,,,,
1908-06-08,Austria,England,1,11,Friendly,Vienna,Austria,False,-10.0,12.0,away,False,0.0,3.0,1908-06-08::Austria::England,historical_csv,,,,
1908-06-10,Hungary,England,0,7,Friendly,Budapest,Hungary,False,-7.0,7.0,away,False,0.0,3.0,1908-06-10::Hungary::England,historical_csv,,,,
1908-06-13,Czechoslovakia,England,0,4,Friendly,Prague,Bohemia,False,-4.0,4.0,away,False,0.0,3.0,1908-06-13::Czechoslovakia::England,historical_csv,,,,
1908-07-12,Sweden,Norway,11,3,Friendly,Gothenburg,Sweden,False,8.0,14.0,home,False,3.0,0.0,1908-07-12::Sweden::Norway,historical_csv,,,,
1908-08-15,Uruguay,Argentina,2,2,Copa Lipton,Montevideo,Uruguay,False,0.0,4.0,draw,True,1.0,1.0,1908-08-15::Uruguay::Argentina,historical_csv,,,,
1908-09-13,Argentina,Uruguay,2,1,Copa Newton,Buenos Aires,Argentina,False,1.0,3.0,home,True,3.0,0.0,1908-09-13::Argentina::Uruguay,historical_csv,,,,
1908-10-04,Argentina,Uruguay,0,1,Copa Premio Honor Argentino,Buenos Aires,Argentina,False,-1.0,1.0,away,True,0.0,3.0,1908-10-04::Argentina::Uruguay,historical_csv,,,,
1908-10-22,France,Denmark,1,17,Olympic Games,London,England,True,-16.0,18.0,away,True,0.0,3.0,1908-10-22::France::Denmark,historical_csv,,,,
1908-10-23,Netherlands,Sweden,2,0,Olympic Games,London,England,True,2.0,2.0,home,True,3.0,0.0,1908-10-23::Netherlands::Sweden,historical_csv,,,,
1908-10-25,Netherlands,Sweden,5,3,Friendly,The Hague,Netherlands,False,2.0,8.0,home,False,3.0,0.0,1908-10-25::Netherlands::Sweden,historical_csv,,,,
1908-10-26,Belgium,Sweden,2,1,Friendly,Brussels,Belgium,False,1.0,3.0,home,False,3.0,0.0,1908-10-26::Belgium::Sweden,historical_csv,,,,
1908-11-01,Hungary,Austria,5,3,Friendly,Budapest,Hungary,False,2.0,8.0,home,False,3.0,0.0,1908-11-01::Hungary::Austria,historical_csv,,,,
1909-02-13,England,Northern Ireland,4,0,British Home Championship,Bradford,England,False,4.0,4.0,home,True,3.0,0.0,1909-02-13::England::Northern Ireland,historical_csv,,,,
1909-03-01,Wales,Scotland,3,2,British Home Championship,Wrexham,Wales,False,1.0,5.0,home,True,3.0,0.0,1909-03-01::Wales::Scotland,historical_csv,,,,
1909-03-15,England,Wales,2,0,British Home Championship,Nottingham,England,False,2.0,2.0,home,True,3.0,0.0,1909-03-15::England::Wales,historical_csv,,,,
1909-03-15,Scotland,Northern Ireland,5,0,British Home Championship,Glasgow,Scotland,False,5.0,5.0,home,True,3.0,0.0,1909-03-15::Scotland::Northern Ireland,historical_csv,,,,
1909-03-18,Guernsey,Jersey,3,0,Muratti Vase,Guernsey,Guernsey,False,3.0,3.0,home,True,3.0,0.0,1909-03-18::Guernsey::Jersey,historical_csv,,,,
1909-03-20,Northern Ireland,Wales,2,3,British Home Championship,Belfast,Ireland,False,-1.0,5.0,away,True,0.0,3.0,1909-03-20::Northern Ireland::Wales,historical_csv,,,,
1909-03-21,Belgium,Netherlands,1,4,Friendly,Antwerp,Belgium,False,-3.0,5.0,away,False,0.0,3.0,1909-03-21::Belgium::Netherlands,historical_csv,,,,
1909-03-25,Guernsey,Alderney,2,0,Muratti Vase,Jersey,Jersey,True,2.0,2.0,home,True,3.0,0.0,1909-03-25::Guernsey::Alderney,historical_csv,,,,
1909-04-03,England,Scotland,2,0,British Home Championship,London,England,False,2.0,2.0,home,True,3.0,0.0,1909-04-03::England::Scotland,historical_csv,,,,
1909-04-04,Germany,Switzerland,1,0,Friendly,Karlsruhe,Germany,False,1.0,1.0,home,False,3.0,0.0,1909-04-04::Germany::Switzerland,historical_csv,,,,
1909-04-04,Hungary,Germany,3,3,Friendly,Budapest,Hungary,False,0.0,6.0,draw,False,1.0,1.0,1909-04-04::Hungary::Germany,historical_csv,,,,
1909-04-25,Netherlands,Belgium,4,1,Friendly,Rotterdam,Netherlands,False,3.0,5.0,home,False,3.0,0.0,1909-04-25::Netherlands::Belgium,historical_csv,,,,
1909-05-02,Austria,Hungary,3,4,Friendly,Vienna,Austria,False,-1.0,7.0,away,False,0.0,3.0,1909-05-02::Austria::Hungary,historical_csv,,,,
1909-05-09,Belgium,France,5,2,Friendly,Brussels,Belgium,False,3.0,7.0,home,False,3.0,0.0,1909-05-09::Belgium::France,historical_csv,,,,
1909-05-29,Hungary,England,2,4,Friendly,Budapest,Hungary,False,-2.0,6.0,away,False,0.0,3.0,1909-05-29::Hungary::England,historical_csv,,,,
1909-05-30,Hungary,Austria,1,1,Friendly,Budapest,Hungary,False,0.0,2.0,draw,False,1.0,1.0,1909-05-30::Hungary::Austria,historical_csv,,,,
1909-05-31,Hungary,England,2,8,Friendly,Budapest,Hungary,False,-6.0,10.0,away,False,0.0,3.0,1909-05-31::Hungary::England,historical_csv,,,,
1909-06-01,Austria,England,1,8,Friendly,Vienna,Austria,False,-7.0,9.0,away,False,0.0,3.0,1909-06-01::Austria::England,historical_csv,,,,
1909-08-15,Argentina,Uruguay,2,1,Copa Lipton,Buenos Aires,Argentina,False,1.0,3.0,home,True,3.0,0.0,1909-08-15::Argentina::Uruguay,historical_csv,,,,
1909-09-19,Uruguay,Argentina,2,2,Copa Newton,Montevideo,Uruguay,False,0.0,4.0,draw,True,1.0,1.0,1909-09-19::Uruguay::Argentina,historical_csv,,,,
1909-10-10,Argentina,Uruguay,3,1,Copa Premio Honor Argentino,Buenos Aires,Argentina,False,2.0,4.0,home,True,3.0,0.0,1909-10-10::Argentina::Uruguay,historical_csv,,,,
1909-11-07,Hungary,Austria,2,2,Friendly,Budapest,Hungary,False,0.0,4.0,draw,False,1.0,1.0,1909-11-07::Hungary::Austria,historical_csv,,,,
1910-02-12,Northern Ireland,England,1,1,British Home Championship,Belfast,Ireland,False,0.0,2.0,draw,True,1.0,1.0,1910-02-12::Northern Ireland::England,historical_csv,,,,
1910-03-05,Scotland,Wales,1,0,British Home Championship,Kilmarnock,Scotland,False,1.0,1.0,home,True,3.0,0.0,1910-03-05::Scotland::Wales,historical_csv,,,,
1910-03-13,Belgium,Netherlands,3,2,Friendly,Antwerp,Belgium,False,1.0,5.0,home,False,3.0,0.0,1910-03-13::Belgium::Netherlands,historical_csv,,,,
1910-03-14,Wales,England,0,1,British Home Championship,Cardiff,Wales,False,-1.0,1.0,away,True,0.0,3.0,1910-03-14::Wales::England,historical_csv,,,,
1910-03-19,Northern Ireland,Scotland,1,0,British Home Championship,Belfast,Ireland,False,1.0,1.0,home,True,3.0,0.0,1910-03-19::Northern Ireland::Scotland,historical_csv,,,,
1910-04-02,Scotland,England,2,0,British Home Championship,Glasgow,Scotland,False,2.0,2.0,home,True,3.0,0.0,1910-04-02::Scotland::England,historical_csv,,,,
1910-04-03,France,Belgium,0,4,Friendly,Gentilly,France,False,-4.0,4.0,away,False,0.0,3.0,1910-04-03::France::Belgium,historical_csv,,,,
1910-04-03,Switzerland,Germany,2,3,Friendly,Basel,Switzerland,False,-1.0,5.0,away,False,0.0,3.0,1910-04-03::Switzerland::Germany,historical_csv,,,,
1910-04-07,Jersey,Alderney,7,1,Muratti Vase,Jersey,Jersey,False,6.0,8.0,home,True,3.0,0.0,1910-04-07::Jersey::Alderney,historical_csv,,,,
1910-04-10,Netherlands,Belgium,7,0,Friendly,Haarlem,Netherlands,False,7.0,7.0,home,False,3.0,0.0,1910-04-10::Netherlands::Belgium,historical_csv,,,,
1910-04-11,Wales,Northern Ireland,4,1,British Home Championship,Wrexham,Wales,False,3.0,5.0,home,True,3.0,0.0,1910-04-11::Wales::Northern Ireland,historical_csv,,,,
1910-04-21,Guernsey,Jersey,2,3,Muratti Vase,Guernsey,Guernsey,False,-1.0,5.0,away,True,0.0,3.0,1910-04-21::Guernsey::Jersey,historical_csv,,,,
1910-04-24,Netherlands,Germany,4,2,Friendly,Arnhem,Netherlands,False,2.0,6.0,home,False,3.0,0.0,1910-04-24::Netherlands::Germany,historical_csv,,,,
1910-05-01,Austria,Hungary,2,1,Friendly,Vienna,Austria,False,1.0,3.0,home,False,3.0,0.0,1910-05-01::Austria::Hungary,historical_csv,,,,
1910-05-15,Italy,France,6,2,Friendly,Milan,Italy,False,4.0,8.0,home,False,3.0,0.0,1910-05-15::Italy::France,historical_csv,,,,
1910-05-16,Germany,Belgium,0,3,Friendly,Duisburg,Germany,False,-3.0,3.0,away,False,0.0,3.0,1910-05-16::Germany::Belgium,historical_csv,,,,
1910-05-26,Hungary,Italy,6,1,Friendly,Budapest,Hungary,False,5.0,7.0,home,False,3.0,0.0,1910-05-26::Hungary::Italy,historical_csv,,,,
1910-05-27,Argentina,Chile,3,1,Friendly,Buenos Aires,Argentina,False,2.0,4.0,home,False,3.0,0.0,1910-05-27::Argentina::Chile,historical_csv,,,,
1910-05-29,Chile,Uruguay,0,3,Friendly,Buenos Aires,Argentina,True,-3.0,3.0,away,False,0.0,3.0,1910-05-29::Chile::Uruguay,historical_csv,,,,
1910-06-05,Argentina,Chile,5,1,Friendly,Buenos Aires,Argentina,False,4.0,6.0,home,False,3.0,0.0,1910-06-05::Argentina::Chile,historical_csv,,,,
1910-06-12,Argentina,Uruguay,4,1,Friendly,Buenos Aires,Argentina,False,3.0,5.0,home,False,3.0,0.0,1910-06-12::Argentina::Uruguay,historical_csv,,,,
1910-08-15,Uruguay,Argentina,3,1,Copa Lipton,Montevideo,Uruguay,False,2.0,4.0,home,True,3.0,0.0,1910-08-15::Uruguay::Argentina,historical_csv,,,,
1910-09-11,Chile,Argentina,0,3,Friendly,Viña del Mar,Chile,False,-3.0,3.0,away,False,0.0,3.0,1910-09-11::Chile::Argentina,historical_csv,,,,
1910-09-11,Norway,Sweden,0,4,Friendly,Kristiania,Norway,False,-4.0,4.0,away,False,0.0,3.0,1910-09-11::Norway::Sweden,historical_csv,,,,
1910-10-16,Germany,Netherlands,1,2,Friendly,Kleve,Germany,False,-1.0,3.0,away,False,0.0,3.0,1910-10-16::Germany::Netherlands,historical_csv,,,,
1910-10-16,Russia,Czechoslovakia,5,4,Friendly,Saint Petersburg,Russia,False,1.0,9.0,home,False,3.0,0.0,1910-10-16::Russia::Czechoslovakia,historical_csv,,,,
1910-10-23,Russia,Czechoslovakia,1,0,Friendly,Moscow,Russia,False,1.0,1.0,home,False,3.0,0.0,1910-10-23::Russia::Czechoslovakia,historical_csv,,,,
